imagen,clase,tecnica,psnr,ssim,entropia
P_00725_LEFT_MLO_902.png,Alto_Riesgo,Wavelet,40.73,0.998,7.27
P_00772_RIGHT_MLO_938.png,Alto_Riesgo,Wavelet,45.66,1.0,7.16
P_00712_RIGHT_MLO_899.png,Alto_Riesgo,Wavelet,5.59,-0.984,6.01
P_00725_LEFT_CC_901.png,Alto_Riesgo,Wavelet,40.62,0.998,7.4
P_00684_RIGHT_MLO_881.png,Alto_Riesgo,Wavelet,43.94,0.999,6.91
P_00759_LEFT_MLO_926.png,Alto_Riesgo,Wavelet,39.59,0.998,7.18
P_00684_RIGHT_CC_880.png,Alto_Riesgo,Wavelet,7.96,-0.977,7.59
P_00759_LEFT_CC_923.png,Alto_Riesgo,Wavelet,41.23,0.998,7.05
P_00787_LEFT_MLO_958.png,Alto_Riesgo,Wavelet,41.25,0.999,7.25
P_00787_LEFT_CC_957.png,Alto_Riesgo,Wavelet,41.94,0.999,7.54
P_00806_LEFT_CC_967.png,Alto_Riesgo,Wavelet,11.88,-0.942,7.0
P_00819_RIGHT_MLO_979.png,Alto_Riesgo,Wavelet,43.91,1.0,7.68
P_00793_LEFT_CC_961.png,Alto_Riesgo,Wavelet,46.17,1.0,7.48
P_00806_LEFT_MLO_968.png,Alto_Riesgo,Wavelet,36.68,0.997,3.29
P_00793_LEFT_MLO_962.png,Alto_Riesgo,Wavelet,44.53,0.999,7.3
P_00778_LEFT_MLO_940.png,Alto_Riesgo,Wavelet,41.84,0.999,7.58
P_00808_LEFT_MLO_969.png,Alto_Riesgo,Wavelet,36.55,0.989,6.37
P_00832_RIGHT_CC_983.png,Alto_Riesgo,Wavelet,48.47,1.0,6.53
P_00819_RIGHT_CC_978.png,Alto_Riesgo,Wavelet,41.87,0.997,6.71
P_00835_LEFT_CC_989.png,Alto_Riesgo,Wavelet,40.36,0.998,7.32
P_00858_RIGHT_CC_1007.png,Alto_Riesgo,Wavelet,40.15,0.998,6.51
P_00854_RIGHT_MLO_1002.png,Alto_Riesgo,Wavelet,8.84,-0.971,7.55
P_00923_RIGHT_CC_1043.png,Alto_Riesgo,Wavelet,41.51,0.998,7.13
P_00854_RIGHT_CC_1001.png,Alto_Riesgo,Wavelet,42.11,0.999,7.61
P_00897_LEFT_CC_1035.png,Alto_Riesgo,Wavelet,42.66,0.999,7.3
P_00862_LEFT_MLO_1014.png,Alto_Riesgo,Wavelet,41.02,0.998,7.14
P_00883_RIGHT_CC_1030.png,Alto_Riesgo,Wavelet,39.05,0.999,6.56
P_00832_RIGHT_MLO_984.png,Alto_Riesgo,Wavelet,34.46,0.995,6.57
P_00833_LEFT_MLO_986.png,Alto_Riesgo,Wavelet,40.71,0.997,6.84
P_00847_LEFT_CC_997.png,Alto_Riesgo,Wavelet,40.36,0.999,7.51
P_00852_LEFT_CC_999.png,Alto_Riesgo,Wavelet,10.09,-0.958,7.12
P_00862_LEFT_CC_1013.png,Alto_Riesgo,Wavelet,39.58,0.996,6.94
P_00883_RIGHT_MLO_1031.png,Alto_Riesgo,Wavelet,36.29,0.998,6.53
P_00897_LEFT_MLO_1036.png,Alto_Riesgo,Wavelet,36.0,0.998,7.64
P_00846_LEFT_CC_995.png,Alto_Riesgo,Wavelet,42.04,0.999,7.4
P_00835_LEFT_MLO_990.png,Alto_Riesgo,Wavelet,43.08,0.999,7.43
P_00852_LEFT_MLO_1000.png,Alto_Riesgo,Wavelet,42.26,0.998,7.12
P_00880_RIGHT_CC_1027.png,Alto_Riesgo,Wavelet,40.8,0.999,7.41
P_00864_LEFT_MLO_1016.png,Alto_Riesgo,Wavelet,44.26,0.999,7.09
P_00858_RIGHT_MLO_1010.png,Alto_Riesgo,Wavelet,39.45,0.998,6.79
P_00864_LEFT_CC_1015.png,Alto_Riesgo,Wavelet,44.6,0.999,6.9
P_00846_LEFT_MLO_996.png,Alto_Riesgo,Wavelet,38.92,0.998,7.49
P_00899_RIGHT_MLO_1038.png,Alto_Riesgo,Wavelet,10.9,-0.942,7.01
P_00899_RIGHT_CC_1037.png,Alto_Riesgo,Wavelet,42.26,0.999,7.34
P_00930_LEFT_CC_1057.png,Alto_Riesgo,Wavelet,40.85,0.998,7.02
P_00937_RIGHT_CC_1064.png,Alto_Riesgo,Wavelet,7.31,-0.978,7.58
P_00925_RIGHT_MLO_1054.png,Alto_Riesgo,Wavelet,44.33,1.0,7.82
P_00937_LEFT_MLO_1062.png,Alto_Riesgo,Wavelet,7.42,-0.96,7.4
P_00930_LEFT_MLO_1058.png,Alto_Riesgo,Wavelet,9.95,-0.964,7.32
P_00937_LEFT_CC_1061.png,Alto_Riesgo,Wavelet,37.88,0.998,7.01
P_00923_RIGHT_MLO_1044.png,Alto_Riesgo,Wavelet,44.6,0.999,6.8
P_00933_LEFT_CC_1059.png,Alto_Riesgo,Wavelet,43.17,0.999,7.36
P_00937_RIGHT_CC_1063.png,Alto_Riesgo,Wavelet,7.31,-0.978,7.58
P_00933_LEFT_MLO_1060.png,Alto_Riesgo,Wavelet,40.29,0.998,7.25
P_00925_RIGHT_CC_1053.png,Alto_Riesgo,Wavelet,39.65,0.998,7.13
P_00969_LEFT_CC_1084.png,Alto_Riesgo,Wavelet,11.18,-0.949,7.12
P_00954_RIGHT_CC_1073.png,Alto_Riesgo,Wavelet,32.14,0.99,6.52
P_00969_LEFT_MLO_1086.png,Alto_Riesgo,Wavelet,42.48,0.999,7.09
P_00937_RIGHT_MLO_1065.png,Alto_Riesgo,Wavelet,35.51,0.996,6.13
P_00954_RIGHT_MLO_1074.png,Alto_Riesgo,Wavelet,43.45,0.999,7.17
P_00973_RIGHT_CC_1089.png,Alto_Riesgo,Wavelet,42.02,0.999,7.42
P_00969_LEFT_MLO_1085.png,Alto_Riesgo,Wavelet,42.48,0.999,7.09
P_00945_RIGHT_CC_1069.png,Alto_Riesgo,Wavelet,43.71,0.999,7.09
P_00937_RIGHT_MLO_1066.png,Alto_Riesgo,Wavelet,35.51,0.996,6.13
P_00969_LEFT_MLO_1087.png,Alto_Riesgo,Wavelet,42.48,0.999,7.09
P_00956_LEFT_MLO_1077.png,Alto_Riesgo,Wavelet,44.05,0.999,6.69
P_00945_RIGHT_MLO_1070.png,Alto_Riesgo,HE,15.86,0.749,6.94
P_00978_LEFT_MLO_1093.png,Alto_Riesgo,HE,14.04,0.814,7.21
P_00977_LEFT_MLO_1091.png,Alto_Riesgo,HE,19.14,0.92,7.4
P_00973_RIGHT_MLO_1090.png,Alto_Riesgo,HE,11.55,0.604,6.51
P_00978_LEFT_CC_1092.png,Alto_Riesgo,HE,13.11,0.738,6.92
P_00981_LEFT_CC_1094.png,Alto_Riesgo,HE,14.49,0.861,7.03
P_00983_LEFT_CC_1096.png,Alto_Riesgo,HE,13.37,0.672,6.85
P_00993_RIGHT_MLO_1107.png,Alto_Riesgo,HE,15.04,0.683,6.77
P_00992_RIGHT_MLO_1105.png,Alto_Riesgo,HE,20.48,0.935,7.3
P_00992_RIGHT_CC_1104.png,Alto_Riesgo,HE,18.29,0.886,7.19
P_00981_LEFT_MLO_1095.png,Alto_Riesgo,HE,7.05,-0.682,6.64
P_00998_LEFT_CC_1108.png,Alto_Riesgo,HE,20.54,0.951,7.55
P_00993_RIGHT_CC_1106.png,Alto_Riesgo,HE,17.71,0.886,7.24
P_01002_LEFT_MLO_1110.png,Alto_Riesgo,HE,17.96,0.907,6.41
P_01016_RIGHT_MLO_1116.png,Alto_Riesgo,HE,16.74,0.941,6.6
P_01037_LEFT_CC_1134.png,Alto_Riesgo,HE,11.22,0.528,6.49
P_01040_RIGHT_CC_1136.png,Alto_Riesgo,HE,17.95,0.86,7.25
P_01040_RIGHT_MLO_1137.png,Alto_Riesgo,HE,16.34,0.836,7.25
P_01037_LEFT_MLO_1135.png,Alto_Riesgo,HE,17.38,0.854,7.25
P_01010_RIGHT_MLO_1113.png,Alto_Riesgo,HE,15.21,0.729,6.87
P_01002_LEFT_CC_1109.png,Alto_Riesgo,HE,19.7,0.94,6.62
P_01041_RIGHT_CC_1138.png,Alto_Riesgo,HE,13.47,0.66,6.64
P_01059_LEFT_MLO_1153.png,Alto_Riesgo,HE,13.99,0.804,7.08
P_01059_LEFT_CC_1152.png,Alto_Riesgo,HE,6.48,-0.819,6.46
P_01056_RIGHT_MLO_1151.png,Alto_Riesgo,HE,17.92,0.897,7.3
P_01063_RIGHT_MLO_1156.png,Alto_Riesgo,HE,19.54,0.907,7.4
P_01041_RIGHT_MLO_1139.png,Alto_Riesgo,HE,17.34,0.869,7.15
P_01056_RIGHT_CC_1150.png,Alto_Riesgo,HE,13.09,0.723,6.91
P_01072_LEFT_CC_1166.png,Alto_Riesgo,HE,16.66,0.821,7.16
P_01065_LEFT_MLO_1159.png,Alto_Riesgo,HE,14.74,0.872,7.21
P_01066_RIGHT_CC_1160.png,Alto_Riesgo,HE,14.94,0.779,7.11
P_01065_LEFT_CC_1158.png,Alto_Riesgo,HE,18.71,0.941,6.85
P_01072_LEFT_MLO_1167.png,Alto_Riesgo,HE,19.39,0.908,7.43
P_01066_RIGHT_MLO_1161.png,Alto_Riesgo,HE,11.51,0.473,6.29
P_01091_RIGHT_MLO_1174.png,Alto_Riesgo,HE,18.07,0.936,7.41
P_01100_RIGHT_MLO_1196.png,Alto_Riesgo,HE,18.86,0.891,7.36
P_01108_LEFT_CC_1200.png,Alto_Riesgo,HE,14.36,0.821,5.41
P_01095_LEFT_MLO_1178.png,Alto_Riesgo,HE,18.73,0.923,7.38
P_01095_LEFT_CC_1177.png,Alto_Riesgo,HE,15.76,0.741,6.92
P_01100_RIGHT_CC_1195.png,Alto_Riesgo,HE,20.76,0.938,7.44
P_01126_LEFT_CC_1208.png,Alto_Riesgo,HE,12.01,0.67,6.92
P_01108_LEFT_MLO_1201.png,Alto_Riesgo,HE,9.53,0.682,4.77
P_01137_LEFT_MLO_1221.png,Alto_Riesgo,HE,12.7,0.637,6.75
P_01126_LEFT_MLO_1209.png,Alto_Riesgo,HE,13.28,0.787,7.05
P_01137_LEFT_CC_1220.png,Alto_Riesgo,HE,15.91,0.762,6.92
P_01121_RIGHT_CC_1206.png,Alto_Riesgo,HE,11.01,0.554,6.66
P_01128_RIGHT_CC_1212.png,Alto_Riesgo,HE,13.7,0.694,6.91
P_01128_RIGHT_MLO_1213.png,Alto_Riesgo,HE,13.61,0.702,6.92
P_01139_RIGHT_MLO_1223.png,Alto_Riesgo,HE,6.25,-0.918,7.49
P_01156_LEFT_CC_1225.png,Alto_Riesgo,HE,6.76,-0.805,6.96
P_01139_RIGHT_CC_1222.png,Alto_Riesgo,HE,13.15,0.623,6.69
P_01143_RIGHT_CC_1224.png,Alto_Riesgo,HE,14.18,0.765,7.01
P_01166_RIGHT_MLO_1239.png,Alto_Riesgo,HE,11.3,0.553,6.61
P_01156_RIGHT_CC_1227.png,Alto_Riesgo,HE,15.03,0.769,7.05
P_01159_LEFT_MLO_1230.png,Alto_Riesgo,HE,14.47,0.851,6.92
P_01166_RIGHT_CC_1238.png,Alto_Riesgo,HE,11.31,0.619,6.82
P_01156_RIGHT_MLO_1228.png,Alto_Riesgo,HE,13.56,0.761,7.01
P_01172_LEFT_MLO_1249.png,Alto_Riesgo,HE,16.42,0.794,7.11
P_01180_LEFT_CC_1250.png,Alto_Riesgo,HE,12.51,0.7,6.75
P_01170_RIGHT_CC_1246.png,Alto_Riesgo,HE,18.47,0.931,7.43
P_01170_RIGHT_MLO_1247.png,Alto_Riesgo,HE,19.06,0.939,7.49
P_01172_LEFT_CC_1248.png,Alto_Riesgo,HE,11.36,0.691,7.03
P_01188_RIGHT_MLO_1257.png,Alto_Riesgo,HE,16.82,0.915,6.87
P_01229_RIGHT_CC_1275.png,Alto_Riesgo,HE,14.44,0.745,6.94
P_01227_RIGHT_MLO_1274.png,Alto_Riesgo,HE,14.3,0.753,7.05
P_01188_RIGHT_CC_1256.png,Alto_Riesgo,HE,23.72,0.979,6.97
P_01200_RIGHT_MLO_1266.png,Alto_Riesgo,HE,16.9,0.813,7.09
P_01196_LEFT_MLO_1259.png,Alto_Riesgo,HE,14.68,0.841,7.3
P_01229_RIGHT_MLO_1276.png,Alto_Riesgo,HE,16.65,0.816,7.08
P_01227_RIGHT_CC_1273.png,Alto_Riesgo,HE,7.01,-0.818,7.2
P_01220_RIGHT_MLO_1272.png,Alto_Riesgo,HE,16.53,0.831,7.15
P_01220_RIGHT_CC_1271.png,Alto_Riesgo,HE,21.46,0.951,7.56
P_01180_LEFT_MLO_1251.png,Alto_Riesgo,HE,16.37,0.827,7.03
P_01256_RIGHT_CC_1289.png,Alto_Riesgo,HE,13.55,0.666,6.69
P_01249_LEFT_MLO_1282.png,Alto_Riesgo,HE,13.26,0.762,7.01
P_01234_RIGHT_MLO_1278.png,Alto_Riesgo,HE,11.48,0.508,6.41
P_01240_RIGHT_MLO_1279.png,Alto_Riesgo,HE,14.81,0.878,7.18
P_01246_RIGHT_MLO_1280.png,Alto_Riesgo,HE,11.35,0.664,6.6
P_01255_RIGHT_MLO_1288.png,Alto_Riesgo,HE,6.33,-0.876,7.05
P_01252_RIGHT_MLO_1286.png,Alto_Riesgo,HE,6.67,-0.754,6.58
P_01256_RIGHT_MLO_1290.png,Alto_Riesgo,HE,19.49,0.914,7.4
P_01249_LEFT_CC_1281.png,Alto_Riesgo,HE,15.71,0.905,6.68
P_01255_RIGHT_CC_1287.png,Alto_Riesgo,HE,14.64,0.781,7.08
P_01234_RIGHT_CC_1277.png,Alto_Riesgo,HE,16.19,0.825,7.19
P_01252_RIGHT_CC_1285.png,Alto_Riesgo,HE,17.81,0.925,6.32
P_01286_LEFT_CC_1315.png,Alto_Riesgo,HE,13.79,0.795,7.03
P_01276_RIGHT_MLO_1311.png,Alto_Riesgo,HE,12.96,0.7,6.92
P_01284_RIGHT_MLO_1314.png,Alto_Riesgo,HE,19.4,0.904,7.37
P_01284_RIGHT_MLO_1313.png,Alto_Riesgo,HE,19.4,0.904,7.37
P_01286_LEFT_MLO_1316.png,Alto_Riesgo,HE,16.1,0.828,7.2
P_01276_RIGHT_CC_1309.png,Alto_Riesgo,HE,8.24,0.305,6.11
P_01307_LEFT_CC_1343.png,Alto_Riesgo,HE,14.25,0.754,7.03
P_01291_RIGHT_MLO_1319.png,Alto_Riesgo,HE,16.35,0.894,7.34
P_01291_RIGHT_CC_1318.png,Alto_Riesgo,HE,19.88,0.955,7.51
P_01288_RIGHT_MLO_1317.png,Alto_Riesgo,HE,5.69,-0.919,7.04
P_01334_RIGHT_MLO_1362.png,Alto_Riesgo,HE,16.1,0.771,7.04
P_01345_LEFT_CC_1382.png,Alto_Riesgo,HE,13.88,0.668,6.76
P_01334_RIGHT_CC_1361.png,Alto_Riesgo,HE,18.3,0.888,7.34
P_01319_RIGHT_MLO_1354.png,Alto_Riesgo,HE,14.28,0.791,6.92
P_01339_LEFT_MLO_1379.png,Alto_Riesgo,HE,6.88,-0.805,7.1
P_00945_RIGHT_MLO_1070.png,Alto_Riesgo,Clahe,22.07,0.883,7.37
P_00978_LEFT_MLO_1093.png,Alto_Riesgo,Clahe,19.19,0.88,7.48
P_00977_LEFT_MLO_1091.png,Alto_Riesgo,Clahe,20.09,0.891,7.57
P_00973_RIGHT_MLO_1090.png,Alto_Riesgo,Clahe,22.19,0.916,6.86
P_00978_LEFT_CC_1092.png,Alto_Riesgo,Clahe,21.17,0.91,7.25
P_00981_LEFT_CC_1094.png,Alto_Riesgo,Clahe,21.7,0.959,7.43
P_00983_LEFT_CC_1096.png,Alto_Riesgo,Clahe,18.48,0.805,7.45
P_00993_RIGHT_MLO_1107.png,Alto_Riesgo,Clahe,20.36,0.82,7.35
P_00992_RIGHT_MLO_1105.png,Alto_Riesgo,Clahe,21.43,0.925,7.58
P_00992_RIGHT_CC_1104.png,Alto_Riesgo,Clahe,21.14,0.906,7.49
P_00981_LEFT_MLO_1095.png,Alto_Riesgo,Clahe,8.64,-0.813,7.15
P_00998_LEFT_CC_1108.png,Alto_Riesgo,Clahe,20.86,0.919,7.58
P_00993_RIGHT_CC_1106.png,Alto_Riesgo,Clahe,22.84,0.928,7.37
P_01002_LEFT_MLO_1110.png,Alto_Riesgo,Clahe,24.02,0.966,6.85
P_01016_RIGHT_MLO_1116.png,Alto_Riesgo,Clahe,22.19,0.965,6.76
P_01037_LEFT_CC_1134.png,Alto_Riesgo,Clahe,20.42,0.837,6.97
P_01040_RIGHT_CC_1136.png,Alto_Riesgo,Clahe,20.46,0.864,7.53
P_01040_RIGHT_MLO_1137.png,Alto_Riesgo,Clahe,18.77,0.837,7.58
P_01037_LEFT_MLO_1135.png,Alto_Riesgo,Clahe,20.25,0.886,7.55
P_01010_RIGHT_MLO_1113.png,Alto_Riesgo,Clahe,19.03,0.802,7.55
P_01002_LEFT_CC_1109.png,Alto_Riesgo,Clahe,23.54,0.966,6.89
P_01041_RIGHT_CC_1138.png,Alto_Riesgo,Clahe,22.15,0.902,7.11
P_01059_LEFT_MLO_1153.png,Alto_Riesgo,Clahe,22.25,0.938,7.33
P_01059_LEFT_CC_1152.png,Alto_Riesgo,Clahe,8.07,-0.939,6.76
P_01056_RIGHT_MLO_1151.png,Alto_Riesgo,Clahe,20.71,0.901,7.44
P_01063_RIGHT_MLO_1156.png,Alto_Riesgo,Clahe,20.69,0.897,7.55
P_01041_RIGHT_MLO_1139.png,Alto_Riesgo,Clahe,21.2,0.902,7.4
P_01056_RIGHT_CC_1150.png,Alto_Riesgo,Clahe,18.97,0.859,7.34
P_01072_LEFT_CC_1166.png,Alto_Riesgo,Clahe,22.03,0.899,7.33
P_01065_LEFT_MLO_1159.png,Alto_Riesgo,Clahe,22.69,0.961,7.54
P_01066_RIGHT_CC_1160.png,Alto_Riesgo,Clahe,17.88,0.797,7.57
P_01065_LEFT_CC_1158.png,Alto_Riesgo,Clahe,23.57,0.975,7.17
P_01072_LEFT_MLO_1167.png,Alto_Riesgo,Clahe,20.03,0.868,7.5
P_01066_RIGHT_MLO_1161.png,Alto_Riesgo,Clahe,19.58,0.777,7.07
P_01091_RIGHT_MLO_1174.png,Alto_Riesgo,Clahe,20.96,0.931,7.63
P_01100_RIGHT_MLO_1196.png,Alto_Riesgo,Clahe,22.14,0.917,7.49
P_01108_LEFT_CC_1200.png,Alto_Riesgo,Clahe,22.81,0.976,6.01
P_01095_LEFT_MLO_1178.png,Alto_Riesgo,Clahe,22.91,0.95,7.46
P_01095_LEFT_CC_1177.png,Alto_Riesgo,Clahe,20.23,0.824,7.5
P_01100_RIGHT_CC_1195.png,Alto_Riesgo,Clahe,21.17,0.918,7.52
P_01126_LEFT_CC_1208.png,Alto_Riesgo,Clahe,21.19,0.888,7.1
P_01108_LEFT_MLO_1201.png,Alto_Riesgo,Clahe,24.03,0.976,5.3
P_01137_LEFT_MLO_1221.png,Alto_Riesgo,Clahe,17.69,0.8,7.49
P_01126_LEFT_MLO_1209.png,Alto_Riesgo,Clahe,20.44,0.887,7.34
P_01137_LEFT_CC_1220.png,Alto_Riesgo,Clahe,21.11,0.857,7.39
P_01121_RIGHT_CC_1206.png,Alto_Riesgo,Clahe,19.28,0.847,7.2
P_01128_RIGHT_CC_1212.png,Alto_Riesgo,Clahe,18.5,0.825,7.48
P_01128_RIGHT_MLO_1213.png,Alto_Riesgo,Clahe,18.11,0.825,7.45
P_01139_RIGHT_MLO_1223.png,Alto_Riesgo,Clahe,8.38,-0.862,7.63
P_01156_LEFT_CC_1225.png,Alto_Riesgo,Clahe,8.78,-0.888,7.31
P_01139_RIGHT_CC_1222.png,Alto_Riesgo,Clahe,18.46,0.813,7.34
P_01143_RIGHT_CC_1224.png,Alto_Riesgo,Clahe,18.12,0.834,7.52
P_01166_RIGHT_MLO_1239.png,Alto_Riesgo,Clahe,18.78,0.814,7.16
P_01156_RIGHT_CC_1227.png,Alto_Riesgo,Clahe,19.04,0.839,7.5
P_01159_LEFT_MLO_1230.png,Alto_Riesgo,Clahe,22.37,0.955,7.25
P_01166_RIGHT_CC_1238.png,Alto_Riesgo,Clahe,19.65,0.859,7.14
P_01156_RIGHT_MLO_1228.png,Alto_Riesgo,Clahe,18.31,0.841,7.44
P_01172_LEFT_MLO_1249.png,Alto_Riesgo,Clahe,21.72,0.886,7.29
P_01180_LEFT_CC_1250.png,Alto_Riesgo,Clahe,22.01,0.928,7.24
P_01170_RIGHT_CC_1246.png,Alto_Riesgo,Clahe,20.83,0.927,7.6
P_01170_RIGHT_MLO_1247.png,Alto_Riesgo,Clahe,20.21,0.913,7.61
P_01172_LEFT_CC_1248.png,Alto_Riesgo,Clahe,20.22,0.912,7.38
P_01188_RIGHT_MLO_1257.png,Alto_Riesgo,Clahe,20.47,0.953,7.31
P_01229_RIGHT_CC_1275.png,Alto_Riesgo,Clahe,19.76,0.814,7.25
P_01227_RIGHT_MLO_1274.png,Alto_Riesgo,Clahe,19.49,0.848,7.32
P_01188_RIGHT_CC_1256.png,Alto_Riesgo,Clahe,20.8,0.956,7.2
P_01200_RIGHT_MLO_1266.png,Alto_Riesgo,Clahe,20.92,0.861,7.31
P_01196_LEFT_MLO_1259.png,Alto_Riesgo,Clahe,19.38,0.887,7.59
P_01229_RIGHT_MLO_1276.png,Alto_Riesgo,Clahe,21.97,0.897,7.3
P_01227_RIGHT_CC_1273.png,Alto_Riesgo,Clahe,9.91,-0.817,7.45
P_01220_RIGHT_MLO_1272.png,Alto_Riesgo,Clahe,19.23,0.848,7.48
P_01220_RIGHT_CC_1271.png,Alto_Riesgo,Clahe,20.41,0.897,7.61
P_01180_LEFT_MLO_1251.png,Alto_Riesgo,Clahe,22.85,0.931,7.37
P_01256_RIGHT_CC_1289.png,Alto_Riesgo,Clahe,20.13,0.825,7.19
P_01249_LEFT_MLO_1282.png,Alto_Riesgo,Clahe,21.23,0.922,7.26
P_01234_RIGHT_MLO_1278.png,Alto_Riesgo,Clahe,17.08,0.764,7.41
P_01240_RIGHT_MLO_1279.png,Alto_Riesgo,Clahe,20.71,0.916,7.3
P_01246_RIGHT_MLO_1280.png,Alto_Riesgo,Clahe,22.41,0.941,7.04
P_01255_RIGHT_MLO_1288.png,Alto_Riesgo,Clahe,8.4,-0.932,7.25
P_01252_RIGHT_MLO_1286.png,Alto_Riesgo,Clahe,8.16,-0.856,7.03
P_01256_RIGHT_MLO_1290.png,Alto_Riesgo,Clahe,22.09,0.921,7.51
P_01249_LEFT_CC_1281.png,Alto_Riesgo,Clahe,22.69,0.956,6.91
P_01255_RIGHT_CC_1287.png,Alto_Riesgo,Clahe,20.0,0.872,7.37
P_01234_RIGHT_CC_1277.png,Alto_Riesgo,Clahe,20.44,0.872,7.4
P_01252_RIGHT_CC_1285.png,Alto_Riesgo,Clahe,22.23,0.97,6.77
P_01286_LEFT_CC_1315.png,Alto_Riesgo,Clahe,20.96,0.923,7.39
P_01276_RIGHT_MLO_1311.png,Alto_Riesgo,Clahe,20.05,0.861,7.23
P_01284_RIGHT_MLO_1314.png,Alto_Riesgo,Clahe,20.82,0.888,7.53
P_01284_RIGHT_MLO_1313.png,Alto_Riesgo,Clahe,20.82,0.888,7.53
P_01286_LEFT_MLO_1316.png,Alto_Riesgo,Clahe,19.13,0.857,7.58
P_01276_RIGHT_CC_1309.png,Alto_Riesgo,Clahe,20.0,0.799,6.71
P_01307_LEFT_CC_1343.png,Alto_Riesgo,Clahe,18.52,0.845,7.47
P_01291_RIGHT_MLO_1319.png,Alto_Riesgo,Clahe,20.68,0.931,7.61
P_01291_RIGHT_CC_1318.png,Alto_Riesgo,Clahe,21.71,0.946,7.69
P_01288_RIGHT_MLO_1317.png,Alto_Riesgo,Clahe,6.81,-0.93,7.27
P_01334_RIGHT_MLO_1362.png,Alto_Riesgo,Clahe,19.96,0.837,7.49
P_01345_LEFT_CC_1382.png,Alto_Riesgo,Clahe,20.65,0.865,7.24
P_01334_RIGHT_CC_1361.png,Alto_Riesgo,Clahe,18.65,0.83,7.55
P_01319_RIGHT_MLO_1354.png,Alto_Riesgo,Clahe,21.01,0.897,7.33
P_01339_LEFT_MLO_1379.png,Alto_Riesgo,Clahe,9.16,-0.825,7.51
P_00945_RIGHT_MLO_1070.png,Alto_Riesgo,Percentiles,18.69,0.888,7.0
P_00978_LEFT_MLO_1093.png,Alto_Riesgo,Percentiles,25.85,0.972,7.3
P_00977_LEFT_MLO_1091.png,Alto_Riesgo,Percentiles,27.13,0.981,7.52
P_00973_RIGHT_MLO_1090.png,Alto_Riesgo,Percentiles,20.86,0.903,6.66
P_00978_LEFT_CC_1092.png,Alto_Riesgo,Percentiles,22.72,0.945,7.06
P_00981_LEFT_CC_1094.png,Alto_Riesgo,Percentiles,24.75,0.984,7.26
P_00983_LEFT_CC_1096.png,Alto_Riesgo,Percentiles,17.76,0.836,6.88
P_00993_RIGHT_MLO_1107.png,Alto_Riesgo,Percentiles,18.7,0.861,6.84
P_00992_RIGHT_MLO_1105.png,Alto_Riesgo,Percentiles,20.09,0.947,7.36
P_00992_RIGHT_CC_1104.png,Alto_Riesgo,Percentiles,18.13,0.926,7.25
P_00981_LEFT_MLO_1095.png,Alto_Riesgo,Percentiles,6.27,-0.779,6.74
P_00998_LEFT_CC_1108.png,Alto_Riesgo,Percentiles,23.63,0.967,7.56
P_00993_RIGHT_CC_1106.png,Alto_Riesgo,Percentiles,17.39,0.897,7.24
P_01002_LEFT_MLO_1110.png,Alto_Riesgo,Percentiles,24.11,0.978,6.56
P_01016_RIGHT_MLO_1116.png,Alto_Riesgo,Percentiles,28.17,0.993,6.73
P_01037_LEFT_CC_1134.png,Alto_Riesgo,Percentiles,11.37,0.638,6.5
P_01040_RIGHT_CC_1136.png,Alto_Riesgo,Percentiles,26.56,0.975,7.39
P_01040_RIGHT_MLO_1137.png,Alto_Riesgo,Percentiles,22.81,0.945,7.31
P_01037_LEFT_MLO_1135.png,Alto_Riesgo,Percentiles,26.83,0.974,7.36
P_01010_RIGHT_MLO_1113.png,Alto_Riesgo,Percentiles,25.18,0.947,7.01
P_01002_LEFT_CC_1109.png,Alto_Riesgo,Percentiles,23.13,0.975,6.72
P_01041_RIGHT_CC_1138.png,Alto_Riesgo,Percentiles,12.5,0.762,6.69
P_01059_LEFT_MLO_1153.png,Alto_Riesgo,Percentiles,25.61,0.979,7.24
P_01059_LEFT_CC_1152.png,Alto_Riesgo,Percentiles,6.1,-0.903,6.55
P_01056_RIGHT_MLO_1151.png,Alto_Riesgo,Percentiles,24.29,0.964,7.36
P_01063_RIGHT_MLO_1156.png,Alto_Riesgo,Percentiles,22.8,0.958,7.45
P_01041_RIGHT_MLO_1139.png,Alto_Riesgo,Percentiles,18.21,0.882,7.15
P_01056_RIGHT_CC_1150.png,Alto_Riesgo,Percentiles,23.13,0.937,7.04
P_01072_LEFT_CC_1166.png,Alto_Riesgo,Percentiles,21.18,0.921,7.2
P_01065_LEFT_MLO_1159.png,Alto_Riesgo,Percentiles,23.35,0.968,7.34
P_01066_RIGHT_CC_1160.png,Alto_Riesgo,Percentiles,21.83,0.922,7.17
P_01065_LEFT_CC_1158.png,Alto_Riesgo,Percentiles,20.98,0.971,7.05
P_01072_LEFT_MLO_1167.png,Alto_Riesgo,Percentiles,22.55,0.947,7.44
P_01066_RIGHT_MLO_1161.png,Alto_Riesgo,Percentiles,15.36,0.667,6.3
P_01091_RIGHT_MLO_1174.png,Alto_Riesgo,Percentiles,22.85,0.965,7.48
P_01100_RIGHT_MLO_1196.png,Alto_Riesgo,Percentiles,23.49,0.959,7.42
P_01108_LEFT_CC_1200.png,Alto_Riesgo,Percentiles,23.61,0.985,5.6
P_01095_LEFT_MLO_1178.png,Alto_Riesgo,Percentiles,25.08,0.988,7.52
P_01095_LEFT_CC_1177.png,Alto_Riesgo,Percentiles,23.24,0.922,7.02
